D,AZ,ELEV,TILT,CLASS,FQ,OBS,RSRP
161.3892806,11.56967777,8.110753304,5.110753304,3,1800,0,-78
163.8374493,13.12738059,7.991134228,4.991134228,3,1800,0,-78
167.064358,14.87202643,7.838719926,4.838719926,3,1800,0,-79
169.4924518,16.53299942,7.727791559,4.727791559,3,1800,0,-73
172.8014891,18.32383734,7.581547154,4.581547154,3,1800,0,-73
176.2729152,20.04576772,7.433926625,4.433926625,3,1800,0,-72
179.8619311,21.6213906,7.287198431,4.287198431,3,1800,0,-74
179.8619311,21.6213906,7.287198431,4.287198431,3,1800,0,-76
182.9440387,23.07372635,7.165715969,4.165715969,3,1800,0,-73
186.8115122,24.49890226,7.018862519,4.018862519,3,1800,0,-71
190.8704327,25.9059683,6.87104635,3.87104635,3,1800,0,-71
195.0641553,27.22180717,6.724691887,3.724691887,3,1800,0,-72
203.6318103,29.68218875,6.166211934,3.166211934,3,1800,0,-74
208.1201951,30.80754469,6.03422133,3.03422133,3,1800,0,-73
211.8217549,31.82129233,5.92953193,2.92953193,3,1800,0,-73
216.4827483,32.80019646,6.064584311,3.064584311,3,1800,0,-76
221.1921138,33.7662074,5.936396224,2.936396224,3,1800,0,-77
225.9720351,34.66361811,5.811694067,2.811694067,3,1800,0,-74
230.7118971,35.4664358,5.693088153,2.693088153,3,1800,0,-76
236.4998144,36.22579777,5.554642006,2.554642006,3,1800,0,-77
242.2223106,36.92109628,5.424205781,2.424205781,3,1800,0,-73
248.0945252,37.55963162,5.296557776,2.296557776,3,1800,0,-75
253.8887246,38.14268519,5.176345024,2.176345024,3,1800,0,-75
259.7079967,38.69966521,5.060967968,2.060967968,3,1800,0,-73
259.7079967,38.69966521,5.060967968,2.060967968,3,1800,0,-73
266.4391062,39.2347436,4.933750837,1.933750837,3,1800,0,-76
273.3038672,39.72020406,4.810415392,1.810415392,3,1800,0,-77
280.0762169,40.18191557,4.694624018,1.694624018,3,1800,0,-77
286.8625042,40.55517455,4.584042632,1.584042632,3,1800,0,-77
293.6586172,40.88947448,4.478391217,1.478391217,3,1800,0,-80
300.4574698,41.1450418,4.377451095,1.377451095,3,1800,0,-82
307.2674746,41.43075085,4.280797845,1.280797845,3,1800,0,-82
314.0718939,41.62295875,4.188387337,1.188387337,3,1800,0,-82
320.8761952,41.78716767,4.099877127,1.099877127,3,1800,0,-80
327.6718868,41.88625957,4.015129499,1.015129499,3,1800,0,-79
327.6718868,41.88625957,4.015129499,1.015129499,3,1800,0,-78
327.6718868,41.88625957,4.015129499,1.015129499,3,1800,0,-78
334.4646808,41.96228749,3.933843092,0.933843092,3,1800,0,-78
340.36624,42.02189405,3.865843411,0.865843411,3,1800,0,-77
345.4953627,42.10257491,3.808622414,0.808622414,3,1800,0,-78
350.6601367,42.32613867,3.752687775,0.752687775,3,1800,0,-84
353.3192969,42.70570255,3.724524004,0.724524004,3,1800,0,-82
356.0057345,43.11531949,3.696496774,0.696496774,3,1800,0,-78
355.2948422,43.60654922,3.703872348,0.703872348,3,1800,0,-80
354.6261643,44.13555105,3.71083682,0.71083682,3,1800,0,-85
354.1257901,44.71883777,3.716065493,0.716065493,3,1800,0,-86
353.6244658,45.43095179,3.72131887,0.72131887,3,1800,0,-88
354.1330944,46.23691249,3.877071278,0.877071278,3,1800,0,-83
354.1330944,46.23691249,3.877071278,0.877071278,3,1800,0,-85
354.7801819,47.12951387,3.870021352,0.870021352,3,1800,0,-85
357.2246353,48.05202072,3.843618824,0.843618824,3,1800,0,-81
359.8874562,48.97648843,3.656735377,0.656735377,3,1800,0,-81
362.5714631,49.92477804,3.629738307,0.629738307,3,1800,0,-78
366.1217646,50.74723811,3.43872841,0.43872841,3,1800,0,-78
369.6572293,51.48619538,3.40591762,0.40591762,3,1800,0,-78
376.6504557,52.82678683,3.342825091,0.342825091,3,1800,0,-78
381.0886152,53.41281804,3.30398129,0.30398129,3,1800,0,-78
384.6230342,53.96906296,3.273686332,0.273686332,3,1800,0,-80
388.9178446,54.47056527,3.384441951,0.384441951,3,1800,0,-82
392.3760165,54.92763483,3.354681892,0.354681892,3,1800,0,-85
394.9136664,55.36420364,3.333174021,0.333174021,3,1800,0,-85
397.5807992,55.79081669,3.310863652,0.310863652,3,1800,0,-84
399.2478645,56.22112055,3.297069655,0.297069655,3,1800,0,-84
401.0118567,56.62805491,3.282598117,0.282598117,3,1800,0,-84
400.9666908,57.04500289,3.282967068,0.282967068,3,1800,0,-83
399.9679762,57.38907597,3.291146594,0.291146594,3,1800,0,-84
397.6987506,57.57548933,3.309883884,0.309883884,3,1800,0,-84
394.5917339,57.75235081,3.335887293,0.335887293,3,1800,0,-83
392.8719493,57.39030235,3.350456841,0.350456841,3,1800,0,-82
389.9517605,56.43144131,3.375489237,0.375489237,3,1800,0,-83
389.9517605,56.43144131,3.375489237,0.375489237,3,1800,0,-86
388.0602325,55.88125952,3.391904115,0.391904115,3,1800,0,-84
381.6671849,54.78617358,3.448583602,0.448583602,3,1800,0,-83
377.998143,54.18422514,3.330933707,0.330933707,3,1800,0,-82
373.4297534,53.5527773,3.371589573,0.371589573,3,1800,0,-80
369.6996869,52.82462395,3.405527394,0.405527394,3,1800,0,-78
365.9840575,52.0477058,3.440019177,0.440019177,3,1800,0,-78
362.4243251,51.23433248,3.473724716,0.473724716,3,1800,0,-78
358.8499763,50.42565816,3.667278644,0.667278644,3,1800,0,-77
356.0780682,49.54473459,3.855957954,0.855957954,3,1800,0,-78
353.534958,48.68312839,3.883610735,0.883610735,3,1800,0,-80
351.9833557,47.82545215,3.900677616,0.900677616,3,1800,0,-83
350.4416905,47.01671481,3.917784179,0.917784179,3,1800,0,-85
349.8776878,46.22148441,3.924079931,0.924079931,3,1800,0,-86
347.7762453,45.54096783,3.783716449,0.783716449,3,1800,0,-86
346.5273884,44.89636139,3.797312835,0.797312835,3,1800,0,-87
343.7033049,44.36016819,3.828421545,0.828421545,3,1800,0,-84
340.1793365,43.93597264,3.867960963,0.867960963,3,1800,0,-83
335.7396443,43.68380803,3.91895105,0.91895105,3,1800,0,-81
330.6959332,43.58563546,3.978531629,0.978531629,3,1800,0,-80
318.7073396,43.34017042,4.127681351,1.127681351,3,1800,0,-78
312.6568323,43.20077859,4.20727575,1.20727575,3,1800,0,-78
305.8085078,42.98043619,4.301144432,1.301144432,3,1800,0,-76
298.1884613,42.75716929,4.410629534,1.410629534,3,1800,0,-73
291.340127,42.47177442,4.513883633,1.513883633,3,1800,0,-73
283.611572,42.17945181,4.636359991,1.636359991,3,1800,0,-72
276.7716298,41.81874172,4.750421686,1.750421686,3,1800,0,-74
269.9377148,41.39257842,4.87011504,1.87011504,3,1800,0,-78
263.1177127,40.92009262,4.99571745,1.99571745,3,1800,0,-78
256.3149845,40.37278633,5.127608544,2.127608544,3,1800,0,-75
250.4257664,39.77097631,5.247528077,2.247528077,3,1800,0,-70
243.5661048,39.13672536,5.394456571,2.394456571,3,1800,0,-70
232.7362597,37.67248868,5.643890211,2.643890211,3,1800,0,-68
232.7362597,37.67248868,5.643890211,2.643890211,3,1800,0,-68
227.0064768,36.82695038,5.785390916,2.785390916,3,1800,0,-68
221.3366133,35.90911656,5.9325483,2.9325483,3,1800,0,-69
210.1300982,33.77223795,6.246500395,3.246500395,3,1800,0,-69
204.5975053,32.59940594,6.414024823,3.414024823,3,1800,0,-70
199.2819219,31.3351219,6.583627781,3.583627781,3,1800,0,-70
193.2131805,29.92402286,6.788515772,3.788515772,3,1800,0,-70
188.0753554,28.40354329,6.972162412,3.972162412,3,1800,0,-71
182.2697891,26.81111876,7.191946221,4.191946221,3,1800,0,-71
172.8895589,23.40756778,7.903118467,4.903118467,3,1800,0,-74
167.6753296,21.39882792,8.145633639,5.145633639,3,1800,0,-76
163.4467419,19.32399812,8.353435181,5.353435181,3,1800,0,-75
159.4597654,17.23113161,8.207566774,5.207566774,3,1800,0,-71
155.5957097,15.01677435,8.408513568,5.408513568,3,1800,0,-74
151.972406,12.7870181,8.606020539,5.606020539,3,1800,0,-79
148.5903616,10.45208278,8.798869033,5.798869033,3,1800,0,-81
146.0090686,8.24826608,8.951926305,5.951926305,3,1800,0,-80
143.5891282,6.005409161,9.100290996,6.100290996,3,1800,0,-81
141.2650313,3.762033682,9.247443109,6.247443109,3,1800,0,-82
138.4644909,0.205420732,9.431151243,6.431151243,3,1800,0,-81
138.4644909,0.205420732,9.431151243,6.431151243,3,1800,0,-80
138.4644909,0.205420732,9.431151243,6.431151243,3,1800,0,-81
137.673433,1.043927239,9.484359917,6.484359917,3,1800,0,-81
136.5749108,2.134613349,9.559243768,6.559243768,3,1800,0,-80
136.5186089,2.661623837,9.563113318,6.563113318,3,1800,0,-77
135.8318107,3.379247552,9.610567047,6.610567047,3,1800,0,-77
135.8028449,3.90947948,9.612578664,6.612578664,3,1800,0,-77
135.0753819,4.603411718,9.663374615,6.663374615,3,1800,0,-78
134.9945221,5.103408975,9.6690536,6.6690536,3,1800,0,-77
134.3812748,5.840791697,9.712339639,6.712339639,3,1800,0,-77
134.1138761,6.715406406,9.731334372,6.731334372,3,1800,0,-77
134.8128364,7.508714386,9.681837986,6.681837986,3,1800,0,-77
135.0213583,8.53996268,9.667168089,6.667168089,3,1800,0,-75
135.0213583,8.53996268,9.667168089,6.667168089,3,1800,0,-75
135.7789842,9.318008497,9.614236375,6.614236375,3,1800,0,-77
137.4730971,9.922211227,9.497929588,6.497929588,3,1800,0,-82
138.6029666,10.73041198,9.421897783,6.421897783,3,1800,0,-83
140.1581991,11.24831802,9.319194069,6.319194069,3,1800,0,-82
140.9135344,11.95455545,9.270110105,6.270110105,3,1800,0,-82
142.3188727,12.39597567,9.180137871,6.180137871,3,1800,0,-84
143.3753718,13.16533713,9.113630972,6.113630972,3,1800,0,-83
145.0718524,13.66557764,9.008813451,6.008813451,3,1800,0,-82
146.869263,14.17962035,8.900337819,5.900337819,3,1800,0,-83
148.7689735,14.7059521,8.411951298,5.411951298,3,1800,0,-84
151.2805218,14.96662901,8.274246233,5.274246233,3,1800,0,-84
153.5649975,15.56203872,8.152823258,5.152823258,3,1800,0,-84
156.4543792,15.89244801,8.004227152,5.004227152,3,1800,0,-85
158.1815798,16.70096002,7.917942682,4.917942682,3,1800,0,-84
160.6993824,17.28864492,7.795423291,4.795423291,3,1800,0,-81
162.5738358,18.08156015,7.706629487,4.706629487,3,1800,0,-78
163.9826116,19.06862823,7.641207363,4.641207363,3,1800,0,-77
165.1503404,19.98080062,7.587810365,4.587810365,3,1800,0,-77
165.8313687,21.12940121,7.557009977,4.557009977,3,1800,0,-77
167.0919769,22.01624795,7.50064847,4.50064847,3,1800,0,-77
167.7906126,23.12504164,7.805210383,4.805210383,3,1800,0,-78
169.7745747,24.7553269,7.715104694,4.715104694,3,1800,0,-79
169.7745747,24.7553269,7.715104694,4.715104694,3,1800,0,-79
170.7895773,25.53126832,7.669801206,4.669801206,3,1800,0,-78
171.6319128,26.26805944,7.632604161,4.632604161,3,1800,0,-78
172.9779486,27.38355283,7.573902843,4.573902843,3,1800,0,-80
173.6843547,28.07421047,7.543453844,4.543453844,3,1800,0,-80
174.1682676,28.76672044,7.522735314,4.522735314,3,1800,0,-80
174.6124163,29.40836625,7.503818619,4.503818619,3,1800,0,-78
175.1828168,30.05908743,7.479663044,4.479663044,3,1800,0,-78
175.4609012,30.66950865,7.46794259,4.46794259,3,1800,0,-80
175.723185,31.31222288,7.456921502,4.456921502,3,1800,0,-80
175.9362652,31.9073361,7.447991719,4.447991719,3,1800,0,-79
175.9362652,31.9073361,7.447991719,4.447991719,3,1800,0,-80
175.9362652,31.9073361,7.447991719,4.447991719,3,1800,0,-80
176.2742957,32.51181341,7.433869058,4.433869058,3,1800,0,-80
176.2693873,33.37973926,7.434073748,4.434073748,3,1800,0,-85
176.6549994,33.97997892,7.418027173,4.418027173,3,1800,0,-85
177.0304298,34.61218629,7.402470338,4.402470338,3,1800,0,-83
177.151123,35.44087621,7.079189457,4.079189457,3,1800,0,-84
177.252337,36.04197391,7.075188103,4.075188103,3,1800,0,-85
176.5453517,36.83775745,7.103232217,4.103232217,3,1800,0,-81
176.0649775,37.35737096,7.122413841,4.122413841,3,1800,0,-78
174.1091106,38.07343278,7.20158854,4.20158854,3,1800,0,-77
171.9197777,38.48641837,7.292316936,4.292316936,3,1800,0,-77
171.9197777,38.48641837,7.292316936,4.292316936,3,1800,0,-74
169.6305434,38.90281088,7.389649161,4.389649161,3,1800,0,-76
167.3505204,39.33057267,7.489192191,4.489192191,3,1800,0,-76
165.1436278,40.08716377,7.588115193,4.588115193,3,1800,0,-78
163.5153237,40.89504189,7.66278502,4.66278502,3,1800,0,-79
162.143875,41.45283311,7.726818788,4.726818788,3,1800,0,-82
162.143875,41.45283311,7.726818788,4.726818788,3,1800,0,-83
162.143875,41.45283311,7.726818788,4.726818788,3,1800,0,-83
161.4642066,42.01392668,7.758948736,4.758948736,3,1800,0,-83
160.6898478,42.57458882,7.795880149,4.795880149,3,1800,0,-83
159.9310979,43.14062568,7.832407605,4.832407605,3,1800,1,-84
159.1759506,43.75173599,7.869100938,4.869100938,3,1800,1,-85
158.4499701,44.32863842,7.904700561,4.904700561,3,1800,1,-87
157.7402756,44.91079169,3.627431685,0.627431685,3,1800,0,-85
157.6451434,45.83907886,3.629614838,0.629614838,3,1800,0,-86
158.59063,46.78862537,3.60803311,0.60803311,3,1800,0,-83
160.0235477,47.7329801,3.575809479,0.575809479,3,1800,0,-85
163.5790833,47.78228043,3.498281261,0.498281261,3,1800,0,-81
167.2458199,47.83092591,3.421768392,0.421768392,3,1800,0,-85
170.9478429,47.57991954,3.347837452,0.347837452,3,1800,0,-84
179.8894389,46.63784135,3.181780448,0.181780448,3,1800,0,-85
184.9947227,46.17935659,0,3,3,1800,0,-84
189.9287586,46.04371656,0,3,3,1800,0,-84
195.0484454,45.62442116,0,3,3,1800,0,-84
200.2795961,45.26090105,5.419281646,2.419281646,3,1800,1,-84
205.6292199,44.91864617,5.279101415,2.279101415,3,1800,1,-83
210.87504,44.59091221,5.148490874,2.148490874,3,1800,1,-82
221.7483115,44.19388791,4.640701797,1.640701797,3,1800,0,-82
227.4506896,43.91810143,4.52484486,1.52484486,3,1800,0,-81
233.170388,43.62868965,4.414294044,1.414294044,3,1800,0,-81
239.214252,43.3888116,4.303189094,1.303189094,3,1800,0,-81
245.0413189,43.15456764,4.201230364,1.201230364,3,1800,0,-82
250.7778206,43.10746623,4.786749943,1.786749943,3,1800,1,-80
256.1681736,42.87785854,4.686479424,1.686479424,3,1800,1,-80
261.1332869,42.81752958,4.597757768,1.597757768,3,1800,1,-78
265.6434852,42.7711226,4.520021504,1.520021504,3,1800,1,-78
269.3958662,42.68187672,4.457318188,1.457318188,3,1800,1,-78
272.4872938,42.57700296,4.406949291,1.406949291,3,1800,0,-76
275.2343588,42.48830648,4.363135015,1.363135015,3,1800,0,-75
278.883341,42.05764536,4.101920008,1.101920008,3,1800,0,-77
278.883341,42.05764536,4.101920008,1.101920008,3,1800,0,-80
279.3577409,41.54195172,4.094977924,1.094977924,3,1800,0,-79
276.4503488,40.91663355,4.344017023,1.344017023,3,1800,0,-80
274.5070352,40.66390858,4.374650598,1.374650598,3,1800,0,-81
272.4982581,40.78375613,4.406772669,1.406772669,3,1800,1,-80
270.6004566,40.90910473,4.43755566,1.43755566,3,1800,1,-75
268.1444088,41.18549089,4.478036532,1.478036532,3,1800,1,-74
268.1444088,41.18549089,4.478036532,1.478036532,3,1800,1,-74
261.6267826,41.3332893,4.589122288,1.589122288,3,1800,1,-75
256.5406469,41.53642172,4.679705332,1.679705332,3,1800,1,-74
251.680655,41.57626454,4.76965817,1.76965817,3,1800,1,-74
246.7086385,41.79628434,4.865326075,1.865326075,3,1800,1,-74
241.5193163,41.83173998,4.262271462,1.262271462,3,1800,0,-75
236.0010739,42.0479464,4.361552875,1.361552875,3,1800,0,-76
231.1428869,42.10208305,4.452859568,1.452859568,3,1800,0,-76
226.5107468,42.36485286,4.543542975,1.543542975,3,1800,0,-76
222.3152395,42.45090918,4.628918997,1.628918997,3,1800,0,-75
218.4654287,42.5227557,4.71012623,1.71012623,3,1800,0,-76
218.4654287,42.5227557,4.71012623,1.71012623,3,1800,0,-76
214.2688203,42.85455114,5.067372455,2.067372455,3,1800,0,-76
209.6486302,42.91036945,5.178445418,2.178445418,3,1800,0,-78
204.3528764,42.97670755,5.311885503,2.311885503,3,1800,0,-79
192.3454972,43.3025451,5.641409024,2.641409024,3,1800,0,-77
186.300575,43.59997284,5.823218282,2.823218282,3,1800,0,-76
179.903066,43.65614558,6.971974382,3.971974382,3,1800,0,-76
173.5329217,43.97560328,7.225248004,4.225248004,3,1800,1,-77
167.0579112,44.31562196,7.502160549,4.502160549,3,1800,1,-79
160.5892512,44.68304685,3.56324558,0.56324558,3,1800,0,-79
153.7859526,45.11186233,3.720445727,0.720445727,3,1800,0,-82
147.4048054,45.20299826,6.194895843,3.194895843,3,1800,0,-85
140.5022525,45.69373866,6.496695065,3.496695065,3,1800,0,-87
133.6184219,46.18762699,6.828311649,3.828311649,3,1800,0,-88
126.8565437,46.73798287,7.18857074,4.18857074,3,1800,0,-89
119.847758,47.76961231,8.07335391,5.07335391,3,1800,0,-89
119.847758,47.76961231,8.07335391,5.07335391,3,1800,0,-89
119.847758,47.76961231,8.07335391,5.07335391,3,1800,0,-89
113.0138034,48.47968228,8.554528734,5.554528734,3,1800,0,-83
106.1981905,49.34092259,9.094637577,6.094637577,3,1800,0,-79
46.41190493,80.6672934,26.3612907,23.3612907,3,1800,0,-87
54.0360341,79.02685764,23.05663604,20.05663604,3,1800,0,-86
61.76166827,77.87434994,20.42529385,17.42529385,3,1800,0,-86
68.66428001,77.27606695,18.5189485,15.5189485,3,1800,0,-86
76.48456845,76.58870653,16.7367816,13.7367816,3,1800,0,-84
84.31392965,76.02893297,15.25846582,12.25846582,3,1800,0,-85
91.71447522,76.01630476,14.07820584,11.07820584,3,1800,0,-87
99.67998331,75.6911811,12.9929397,9.9929397,3,1800,0,-86
106.9254284,75.69005081,12.13953079,9.139530795,3,1800,0,-87
114.2358062,75.73436034,11.38362248,8.383622481,3,1800,0,-89
121.6363484,75.74275998,10.70753745,7.707537448,3,1800,0,-89
128.8817913,75.73892198,10.11837911,7.118379111,3,1800,0,-86
136.0877546,75.63218288,10.40945853,7.409458529,3,1800,1,-86
142.8811243,75.38063893,9.924612593,6.924612593,3,1800,0,-86
148.5336386,74.52065619,9.554022795,6.554022795,3,1800,0,-87
153.9532391,72.8978098,9.223576594,6.223576594,3,1800,0,-88
157.7112477,71.02379099,9.007439624,6.007439624,3,1800,0,-88
160.1942786,68.88876912,9.218884835,6.218884835,3,1800,0,-85
161.749049,66.71763674,9.131770805,6.131770805,3,1800,0,-81
164.6457538,62.47327146,8.633906261,5.633906261,3,1800,0,-79
165.994226,60.50826996,8.564812137,5.564812137,3,1800,0,-79
168.4123288,58.51673216,8.443621987,5.443621987,3,1800,0,-79
171.0280143,56.5838328,8.316305876,5.316305876,3,1800,0,-80
173.8041563,54.67576764,8.185285318,5.185285318,3,1800,0,-81
176.8259315,52.75141979,8.36467663,5.36467663,3,1800,0,-80
179.9103049,50.86566069,8.223250945,5.223250945,3,1800,0,-77
183.1653996,49.01101469,7.772198474,4.772198474,3,1800,0,-79
186.5916754,47.18906168,7.631179305,4.631179305,3,1800,0,-79
189.4364827,45.49026118,7.517900912,4.517900912,3,1800,0,-78
193.2410031,43.92636261,7.371532804,4.371532804,3,1800,0,-78
196.3009917,42.46731768,7.25785835,4.25785835,3,1800,0,-80
199.5974622,41.08527384,7.139237587,4.139237587,3,1800,0,-79
201.2299151,39.71501028,6.520446893,3.520446893,3,1800,0,-78
202.9787937,38.33618158,6.464743938,3.464743938,3,1800,0,-76
203.1622696,37.05088979,6.458954985,3.458954985,3,1800,0,-74
203.4154418,35.89350048,6.450983935,3.450983935,3,1800,0,-75
204.5762496,34.94833869,6.414685692,3.414685692,3,1800,0,-76
205.7461687,34.13727952,6.378511818,3.378511818,3,1800,0,-77
208.4378786,33.53694308,6.296807374,3.296807374,3,1800,0,-76
211.248467,32.985603,6.213690212,3.213690212,3,1800,0,-76
215.4109944,33.1813831,6.09453146,3.09453146,3,1800,0,-76
218.6900684,33.60666287,6.003821559,3.003821559,3,1800,0,-78
220.1789853,34.05751442,5.963515469,2.963515469,3,1800,0,-78
222.4423171,34.86632087,5.903267889,2.903267889,3,1800,0,-78
223.1938345,35.28475418,5.883530626,2.883530626,3,1800,0,-76
223.0546192,35.74021248,5.887176937,2.887176937,3,1800,0,-75
222.9004782,36.31028803,5.891219436,2.891219436,3,1800,0,-77
222.7744914,36.85253995,5.894527676,2.894527676,3,1800,0,-75
220.9845374,37.49093164,5.941932556,2.941932556,3,1800,0,-72
218.3238794,38.21959733,6.013817878,3.013817878,3,1800,0,-73
218.3238794,38.21959733,6.013817878,3.013817878,3,1800,0,-74
215.6954623,39.02518248,6.086554117,3.086554117,3,1800,0,-74
213.1101851,39.9401608,6.1598269,3.1598269,3,1800,0,-72
209.6995237,41.00259507,6.529063302,3.529063302,3,1800,0,-72
205.5990846,42.20060641,6.658120181,3.658120181,3,1800,0,-73
201.6262804,43.60451022,6.788097944,3.788097944,3,1800,0,-76
198.6644,45.04131555,7.172419869,4.172419869,3,1800,0,-73
194.8765006,46.65146338,7.310339356,4.310339356,3,1800,0,-73
191.4233219,48.45097776,7.440749272,4.440749272,3,1800,0,-74
188.1657361,50.3146924,7.568085281,4.568085281,3,1800,0,-76
185.1377787,52.27558021,7.994106913,4.994106913,3,1800,0,-76
185.1377787,52.27558021,7.994106913,4.994106913,3,1800,0,-72
